category,band,target,llm_label,id1,id2,audit_label,confidence,error_type,note
Дом и сад,uncertain_positive,0.7777777777777778,1,197568614959,412316923770,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «дарите счастье / коробка подарочная складная, упаковка, «любимый учител…» ↔ «коробка подарочная складная, упаковка, любимый учитель , 30 х 20 х 9 см»."
Дом и сад,uncertain_positive,0.7777777777777778,1,249108167421,618475340066,0,M,GENERIC_OVERMATCH,"Обе карточки — тефлоновая насадка на утюг, но нет общего размера, бренда или модели."
Дом и сад,uncertain_positive,0.7777777777777778,1,429496877431,429496850910,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «вертикальные жалюзи (ламели + карниз), венеция жёлтый, ширина - 650мм в…» ↔ «фабрика жалюзи / вертикальные жалюзи с карнизом 65 на 270 желтый (05)»."
Дом и сад,uncertain_positive,0.7777777777777778,1,798864008618,266287987004,0,H,WRONG_ENTITY,"A — столовая ложка из тика 19 см, B — десертная деревянная ложка; назначение/тип различаются."
Дом и сад,uncertain_positive,0.8888888888888888,1,154618970235,403727023051,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «колокольчик ангел ""на счастье и удачу""» ↔ «in mother's hands / колокольчик ангел для счастья и удачи»."
Дом и сад,uncertain_positive,0.8888888888888888,1,326417635851,498216276136,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «olympus-place ковер, 2.5 x 3 м» ↔ «olympus place / ковер комнатный на пол в гостиную 250х300 см»."
Дом и сад,uncertain_positive,0.8888888888888888,1,403726982034,833223812819,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «bona forte жидкое минеральное удобрение для хвойных растений лето-осень…» ↔ «газоновком / удобрение жидкое bona forte для хвойных (1,5 л)»."
Дом и сад,uncertain_positive,0.8888888888888888,1,515396140296,730144469163,0,M,GENERIC_OVERMATCH,"A — встраиваемый дозатор LightToLight, B — безымянный хромированный; общей модели нет."
Дом и сад,uncertain_positive,0.8888888888888888,1,541166018621,523986123175,0,M,MODEL_VARIANT,Персонализированный текст различается: «брутальный мужик» против «настоящий мужчина».
Дом и сад,uncertain_positive,0.8888888888888888,1,635655186571,601295544063,0,M,MODEL_VARIANT,Разные варианты персонализации: Ariadne «ты самая лучшая» против безымянного Gravermag.
Дом и сад,uncertain_positive,0.8888888888888888,1,635655237231,824633767987,0,H,MODEL_VARIANT,Тюль отличается плотностью 90 против 75 г/м² и материалом/вариантом.
Дом и сад,uncertain_positive,0.8888888888888888,1,661425075436,403726938995,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «flangerio кашпо, серый, 9 см х 10 см х 10 см, 0.4 л, 1 шт» ↔ «кашпо, для цветов, керамика, ø10 см, высота 9 см, v0.4л, серое»."
Дом и сад,uncertain_positive,0.8888888888888888,1,816043925225,558345777140,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «термос с блокировкой крышки в виде замочка, с кнопкой, ударопрочный кор…» ↔ «сималенд / детский термос единорог 500 мл с кружкой»."
Канцелярские товары,exact_negative,0.0,0,25769882666,515396089082,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «комплект пластиковая рамка а4, зеленый + вставка-выделитель sport ""%"" п…» ↔ «stpos.ru / пластиковая рамка а4+вставка-выделитель ромб""%"" по 5 шт»."
Канцелярские товары,exact_negative,0.0,0,51539687115,309237705210,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «копибланк (2 шт.), журнал учета технического обслуживания и ремонта уст…» ↔ «комплект (2 шт.), журнал заявок (20 лист, полистовая нумерация)»."
Канцелярские товары,exact_negative,0.0,0,68719477002,154618856547,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «центрмаг / журнал учета кружковой, студийной и секционной работы» ↔ «книга учета ученических золотых медалей за особые успехи в учении . 40 …»."
Канцелярские товары,exact_negative,0.0,0,77309499123,352187325626,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «pensmag / ручки шариковые для школы с надписью на память др» ↔ «набор ручек».
Канцелярские товары,exact_negative,0.0,0,146029042303,498216208019,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «календарь ""sailor moon"" на 2026, формат а4 с ламинацией» ↔ «календарь ""sailor moon"" на 2026, формат а4 с ламинацией»."
Канцелярские товары,exact_negative,0.0,0,188978640646,60129567989,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «папка с вкладышами стамм ""стандарт"", 20 вкладышей, а4, 14 мм, 600 мкм, …» ↔ «стамм / папка на 4 кольцах стамм стандарт а4, 25мм, 700мкм, пластик»."
Канцелярские товары,exact_negative,0.0,0,257698064737,309237701769,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «china блокнот a6 (10.5 × 14.8 см), листов: 50» ↔ «сима-ленд & artfox / блокнот на замочке а6, 50 л. в твердой обложке»."
Канцелярские товары,exact_negative,0.0,0,257698072447,292057913706,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор тубусов 65см d-10см 45см d-7см» ↔ «asmar набор тубусов 77см d-10см 64см d-7см».
Канцелярские товары,exact_negative,0.0,0,309237758786,618475378024,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «тетрадь на кольцах brauberg а5 180х220 мм, 80 листов, клетка» ↔ «brauberg / тетрадь на кольцах а5 (180х220 мм), 80 листов,»."
Канцелярские товары,exact_negative,0.0,0,377957188495,644245227096,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «скетчбук ""мечтай"" а5, 40 листов» ↔ «artfox / планер-ежедневник мятный с тиснением ""мечтай. создавай."", 2»."
Канцелярские товары,exact_negative,0.0,0,472446542678,257698110574,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «бланк бухгалтерский, листов: 100» ↔ «учитель-канц бланк меню-требование на выдачу продуктов питания офсет, к…»."
Канцелярские товары,exact_negative,0.0,0,506806294188,738734414426,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «ручка шариковая автомат. attache ergohold,с манж,0,3мм,синяя, 10 штук» ↔ «schneider / 10шт ручка шариковая автомат. schneider haptify,син,0,5мм,м»."
Канцелярские товары,exact_negative,0.0,0,549755951161,798863961638,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «тетрадь 48 листов в клетку» ↔ «тетрадь предметная 48 листов в клетку calligrata,»."
Канцелярские товары,exact_negative,0.0,0,592705557183,850403569369,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «calligrata / цветная бумага а4 80 г,м2 5 цветов 50 листов» ↔ «бумага цветная а4, 100 листов calligrata mix, 10 цветов, тонированная в…»."
Канцелярские товары,exact_negative,0.0,0,601295426669,558345900309,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «этикетка для печати» ↔ «бумага для печати этикеток».
Канцелярские товары,exact_negative,0.0,0,601295535944,309237810046,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «artfox study / тетрадь в клетку а5 на спирали love mint, 2 шт.» ↔ «тетрадь artfox study a5 (14.8 × 21 см), 2 шт., листов: 96»."
Канцелярские товары,exact_negative,0.0,0,618475312705,609885368759,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «пенал devente school» ↔ «пенал devente ""chic"", мягкий, 1 отделение, плоский, 90х210х10 мм, кожза…»."
Канцелярские товары,exact_negative,0.0,0,652835147989,206158446507,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «berlingo / рюкзак школьный для девочки подростка» ↔ «рюкзак berlingo ""futureal"", 41х28х16 см, 1 отделение, 3 кармана, уплотн…»."
Канцелярские товары,exact_negative,0.0,0,678604993078,687194818056,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «пенал школьный аниме , на молнии .» ↔ «сималенд / пенал школьный аниме»."
Канцелярские товары,exact_negative,0.0,0,704374786923,816043887481,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «линейка для рисования дерева» ↔ «акриловая линейка для рисования/линейка для школы/товары для школы».
Канцелярские товары,exact_negative,0.0,0,712964586289,403726930303,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «скрепки attache никелированные 50 мм, негофрированные, 50 шт» ↔ «скрепки attache economy стальные, 50 мм, гофрированные, 50 шт. в уп»."
Канцелярские товары,exact_negative,0.0,0,712964703440,601295471653,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор 24 уп клей-карандаш brauberg ""anime"", 9 г, kids, 3 штуки на блист…» ↔ «brauberg kids / (4 набора) - клей-карандаш 3шт., арт. 271141»."
Канцелярские товары,exact_negative,0.0,0,738734449446,541165927742,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «attache selection разделитель листов алфавит а-я attache selection, а4,…» ↔ «разделитель листов из сер.пласт. с индексами attache, а4, цифровой 1-12»."
Канцелярские товары,exact_negative,0.0,0,824633785732,34359864166,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «lite бумага, неон оранжевый, а4, 70 г/м2, 50 листов, 2 шт» ↔ «kwelt / бумага неон для принтера 20 л а4 2 уп»."
Канцелярские товары,exact_negative,0.0,0,841813693175,661424981498,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «m&g / ручка гелевая стираемая m&amp;g ierase ii шар0,7 лин0» ↔ «роллер m&g s5, диаметр шарика 0,5 мм, цвет чернил синий, 4 штуки»."
Канцелярские товары,exact_positive,1.0,1,17179903738,429496769077,0,H,QUANTITY_BUNDLE,"A — набор из 3 кистей, B — одна кисть без общего артикула."
Канцелярские товары,exact_positive,1.0,1,42949682684,25769964166,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «ручка шариковая pilot bps-gp-f красная (толщина линии 0.22 мм)» ↔ «ручка шариковая pilot bps-gp-f красная (толщина линии 0.22 мм)».
Канцелярские товары,exact_positive,1.0,1,111669238554,51539710172,0,H,QUANTITY_BUNDLE,Одна упаковка бумаги на 40 листов против комплекта из двух упаковок.
Канцелярские товары,exact_positive,1.0,1,180388628955,34359773916,0,M,GENERIC_OVERMATCH,"Общее только белый чехол для бейджа; модель, размер и артикул не совпадают/не заданы."
Канцелярские товары,exact_positive,1.0,1,223338393066,575525647593,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «рюкзак детский nazamok kids ""сердечко"" 27х23 см c отделом на молнии, дл…» ↔ «nazamok kids / рюкзак детский для девочки текстильный «сердечко», 27х23…»."
Канцелярские товары,exact_positive,1.0,1,231928372882,489626376050,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «фотоальбом brauberg свадебный, 20 магнитных листов 30х32 см, обложка по…» ↔ «brauberg 390691 белый»."
Канцелярские товары,exact_positive,1.0,1,343597388661,515396096047,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «глобус / готовальня ""technica"", 8 предметов, циркуль 125мм» ↔ «готовальня 8 предметов глобус техника, 125мм, пластиковый пенал (нч8-ш-…»."
Канцелярские товары,exact_positive,1.0,1,369367208060,609885362054,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «краска акриловая 1 шт., 20.019 мл./ 20 г.» ↔ «акриловая краска decola металлик 4926964 медь 20 мл, цена за 1 шт.»."
Канцелярские товары,exact_positive,1.0,1,369367344777,773094149796,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «grizzly / рюкзак молодежный для подростков» ↔ «рюкзак школьный подростковый для мальчиков grizzly».
Канцелярские товары,exact_positive,1.0,1,377957255879,721554600640,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «galant ручка подарочная шариковая etude, узел 0,7 мм, синяя, 143506» ↔ «galant / ручка шариковая, синяя, арт. 143506»."
Канцелярские товары,exact_positive,1.0,1,420906869958,283467983373,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «фотобумага глянцевая большого формата, а3, 200 г/м2, односторонняя, 50 …» ↔ «фотобумага глянцевая большого формата, а3, 200 г/м2, односторонняя, 50 …»."
Канцелярские товары,exact_positive,1.0,1,463856619135,77309451319,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «trodat / штамп стандартный ""копия верна, подпись""» ↔ «штамп стандартный ""копия верна, подпись"", оттиск 38х14 мм, синий, troda…»."
Канцелярские товары,exact_positive,1.0,1,489626363411,283467874583,0,M,GENERIC_OVERMATCH,Спиральная тетрадь в клетку на 60 листов — общий тип; бренда/дизайна одного SKU нет.
Канцелярские товары,exact_positive,1.0,1,498216293092,128849098259,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «краски акриловые 12 цветов остров сокровищ 12 цветов по 25 мл, 191689 (…» ↔ «остров сокровищ / краски акриловые для рисования и хобби набор 12 цветов»."
Канцелярские товары,exact_positive,1.0,1,498216348445,412317000810,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «календарь на 2026 егорушка» ↔ «2026. егорушка. детский православный календарь».
Канцелярские товары,exact_positive,1.0,1,515396159616,94489347363,0,M,GENERIC_OVERMATCH,"A — Kores 22840, 2 мм, 4 цвета; B сообщает лишь Kores, «маркер» и число 4."
Канцелярские товары,exact_positive,1.0,1,532576001735,163208802675,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «бумага для рисования а3, 40 листов, блок 120 г/м2» ↔ «calligrata / бумага для рисования а3, 40л, 120г,м2»."
Канцелярские товары,exact_positive,1.0,1,541165953777,283467987870,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «brauberg скетчбук слоновая кость 140 г/м2 130х210 мм, 80 л, кожзам, рез…» ↔ «скетчбук, слоновая кость 140 г/м2 130х210 мм, 80 л, кожзам, резинка, br…»."
Канцелярские товары,exact_positive,1.0,1,549755959155,369367269531,0,M,GENERIC_OVERMATCH,"Artfox: совпадают черный цвет и 19×6 см, но у B дизайн Fantasy, а общего артикула нет."
Канцелярские товары,exact_positive,1.0,1,584115638157,283467941079,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «блокнот а5 100 л megapolis velvet на резинке (тёмно-синий) 3-525/01 ozon» ↔ «bruno visconti / блокнот на резинке синий а5 megapolis velvet, 100 л»."
Канцелярские товары,exact_positive,1.0,1,687194820939,420906885458,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «no name / термоэтикетки самоклеящиеся 58х40 4 рулона» ↔ «этикетка для печати 4 x 5,8 см, 700 шт.»."
Канцелярские товары,exact_positive,1.0,1,730144547671,446676715382,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «ручки пиши стирай/ набор ручек куроми пиши стирай 12 шт, синий цвет» ↔ «набор ручек пиши стирай куроми»."
Канцелярские товары,exact_positive,1.0,1,738734399708,120259185526,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «юнландия / картон белый а4 мелованный, 10 листов» ↔ «юнландия картон мелованный панда, а4, цвет белый, 200х290 мм, 10 листов»."
Канцелярские товары,exact_positive,1.0,1,773094132852,498216362990,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «бумага для офтех ballet brilliant а4, 80 г/м2,168% cie пачка 500 л» ↔ «бумага ballet brilliant, а4, марка а, 80 г/м2, 500 листов»."
Канцелярские товары,exact_positive,1.0,1,850403614562,300647788805,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «папка на молнии с ручками юнландия а4, 1 отделение, пластик, ширина 45 …» ↔ «папка на молнии с ручками юнландия а4, 1 отделение, пластик, ширина 45 …»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,34359820652,309237661947,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «подарочная ручка никифор / именная ручка шариковая никифор» ↔ «ручка шариковая, цвет: синий, 1 шт.»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,103079278694,738734486624,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «центрмаг / журнал учета показаний спидометра» ↔ «комплект (1 шт.), журнал учета показаний спидометра (60 лист, полистова…»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,128849079504,420906926713,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «calligrata / комплект тетрадей в клетку» ↔ «50 штук тетрадь 96 листов в клетку, calligrata, black and white»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,146029025801,472446504904,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «16 шт. тетрадь 48л., а5, клетка bg ""viva magenta"", soft-touch ламинация» ↔ «bg / 8 штук - тетради 48 листов в клетку а5, клетка, арт. 340999»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,180388665071,841813624332,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «calligrata, набор обложек пэ, 230 х 450 мм, 80 мкм calligrata, для учеб…» ↔ «calligrata набор обложек пэ 5 штук, 230 х 450 мм, 80 мкм calligrata, дл…»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,257698122934,472446480535,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «копибланк (10 шт.), журнал учебных занятий (60 лист, полист. нумерация)» ↔ «комплект (10 шт.), журнал учебных занятий (30 лист, полистовая нумераци…»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,300647750710,377957215437,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «пенал из искусственной кожи artfox study «розовый» , 19х8х3 см» ↔ «пенал-тубус на молнии, ткань, пастельно-розовый, 20х5 см»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,403726951219,609885519795,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «картон белый а4 мелованный (глянцевый), 8 листов, в папке, brauberg, 20…» ↔ «brauberg / набор 15 штук белый картон а4 немелованный, 8 листов»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,601295462750,609885402648,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «цветной картон artspace / артспейс мелованный плотность 230 г/м2, форма…» ↔ «спейс / картон белый а4, artspace, 8л., немелованный, в пакете»."
Канцелярские товары,uncertain_negative,0.2222222222222222,0,816043853843,652835029952,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «рюкзак школьный» ↔ «zirus / рюкзак школьный c капибарой».
Канцелярские товары,uncertain_negative,0.3333333333333333,0,60129620889,609885435295,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «цветные карандаши, 12 шт. мини деревянные, заточенные тм наброскин» ↔ «no name / набор цветных деревянных карандашей, 12 цветов»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,60129658242,627065227621,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «центрмаг / книга осмотра (проверки) оружия» ↔ «комплект (1 шт.), книга осмотра (проверки) оружия (приложение № 13) (40…»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,283467946952,730144450580,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «симпатичный мини-студенческий калькулятор» ↔ «алла29 / калькулятор карманный для школьников».
Канцелярские товары,uncertain_negative,0.3333333333333333,0,317827656444,438086691291,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «сималенд / набор латексных кистей для рисования» ↔ «набор кистей латекс 5 штук, большой»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,343597518621,575525761162,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор маркеров» ↔ «сималенд / яркий набор маркеров для творчества».
Канцелярские товары,uncertain_negative,0.3333333333333333,0,369367342165,369367324078,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «ручка в футляре с гравировкой / ручка подарочная именная в футляре с на…» ↔ «ручка шариковая, толщина линии: 0.7 мм, цвет: синий, 1 шт.»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,481036431767,120259169439,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «тетрадь предметная 48 листов в клетку» ↔ «тетрадь предметная 48 листов в клетку, calligrata доска. биология , обл…»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,601295494752,326417611840,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «ручка гелевая pilot ""super gel"" черная, 0,5мм, 076990» ↔ «ручка гелевая pilot ""super gel"", черная, корпус прозрачный, узел 0,5 мм…»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,627065332441,429496800184,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «сималенд / цветные мелки для рисования 24 шт.» ↔ «мел школьный цветной 24 шт (6 цветов х 4), круглый беспыльный, в картон…»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,652835050388,489626366131,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор 3 шт папка для рисунков и чертежей пифагор пифагор, а3 пластик, к…» ↔ «папка для рисунков и чертежей пифагор а3, пластик, красная, 271133»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,652835099135,661425007002,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «краски акварельные 6 цветов комус три богатыря (без кисти) пластик (184…» ↔ «in mother's hands / акварель в мягком пластике, картон с европодвесом»."
Канцелярские товары,uncertain_negative,0.3333333333333333,0,824633764088,34359786926,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «рюкзак школьный nylon cute and lightweight для детей с мультяшным дизай…» ↔ «рюкзак школьный ранец корейский для подростков».
Канцелярские товары,uncertain_negative,0.4444444444444444,0,51539740441,386547111852,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «карандаши акварельные мульти-пульти невероятные приключения, 06 цвет, з…» ↔ «мульти пульти / карандаши цветные ""чебурашка"", 6 цветов, заточенные»."
Канцелярские товары,uncertain_negative,0.4444444444444444,0,120259204733,773094139463,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «тетрадь» ↔ «тетрадь / я люблю вячеслава тетрадь».
Канцелярские товары,uncertain_negative,0.4444444444444444,0,171798836387,609885361477,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор подарочный канцелярии куроми для девочки» ↔ «канцелярский набор куроми».
Канцелярские товары,uncertain_positive,0.5555555555555556,1,335007596860,833223687733,0,H,MODEL_VARIANT,"Calligrata: «Акварель» 0,7 мм ванильная против Top Deluxe 1 мм молочной."
Канцелярские товары,uncertain_positive,0.5555555555555556,1,601295551195,395137119449,0,H,GENERIC_OVERMATCH,"A — неопределенная тетрадь, B — именная «Маиса» с совой; общий дизайн не подтвержден."
Канцелярские товары,uncertain_positive,0.6666666666666666,1,17179892176,309237730330,0,M,GENERIC_OVERMATCH,A — безымянные 60 маркеров без типа; B — акриловый комплект 60 цветов/66 предметов.
Канцелярские товары,uncertain_positive,0.7777777777777778,1,111669248527,833223817332,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «нож канцелярский узкий. 12шт» ↔ «промхозторг / канцелярский нож 12 шт».
Канцелярские товары,uncertain_positive,0.7777777777777778,1,309237720771,541165880747,0,H,MODEL_VARIANT,"A персонализирована именем «Нарантуяа», B — базовая ручка без этого варианта надписи."
Канцелярские товары,uncertain_positive,0.7777777777777778,1,395137033636,85899371695,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «тушь жидкая гамма, разноцветная 70мл» ↔ «чернила гамма радуга, ярко-синие, 70мл»."
Канцелярские товары,uncertain_positive,0.7777777777777778,1,635655289030,188978689610,0,H,QUANTITY_BUNDLE,"A — рюкзак Grizzly с брелоком, B — только ранец RAZ-486-4/2; комплектность различается."
Канцелярские товары,uncertain_positive,0.7777777777777778,1,781684133135,60129681543,0,H,GENERIC_OVERMATCH,"Подставки для книг разных брендов Devente и Brauberg, стран и конструкций; общей модели нет."
Канцелярские товары,uncertain_positive,0.8888888888888888,1,29832,60129597004,0,H,MODEL_VARIANT,У наборов 204 маркера различаются наконечники: скошенный/пылевидный против кисти.
Канцелярские товары,uncertain_positive,0.8888888888888888,1,25769897884,747324465878,0,M,GENERIC_OVERMATCH,Hong Lou «Русская классика» 120×260×105 против безымянного B358/I581; общий SKU не найден.
Канцелярские товары,uncertain_positive,0.8888888888888888,1,292057890612,592705626801,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «attache selection / тетрадь» ↔ «бизнес-тетрадь attache а5, 96 листов, клетка, гребень, selection fluid,…»."
Канцелярские товары,uncertain_positive,0.8888888888888888,1,352187371270,850403594809,0,M,GENERIC_OVERMATCH,A точно задает KW-Trio 0556B-WHT; B — лишь белый степлер KW-Trio без модели.
Канцелярские товары,uncertain_positive,0.8888888888888888,1,489626305907,231928295387,0,H,MODEL_VARIANT,У Brauberg разные артикулы кнопок: 221550 против 220557.
Канцелярские товары,uncertain_positive,0.8888888888888888,1,489626424229,420906921072,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «calligrata краска акриловая» ↔ «calligrata / желтая акриловая матовая краска для рисования 75мл».
Канцелярские товары,uncertain_positive,0.8888888888888888,1,532575965205,111669195251,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «лоток для бумаг» ↔ «лоток для бумаг и документов, 4 секции / горизонтальный лоток для хране…»."
Канцелярские товары,uncertain_positive,0.8888888888888888,1,584115663277,618475329985,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «подставка-органайзер brauberg ""germanium"", металлическая, круглое основ…» ↔ «подставка-органайзер ""germanium"", металлическая, круглое основание,100х…»."
Канцелярские товары,uncertain_positive,0.8888888888888888,1,592705505391,300647743667,0,H,GENERIC_OVERMATCH,"Безымянная кисть №36 против Komus №36: форма совпадает, но нет общего бренда/артикула."
Канцелярские товары,uncertain_positive,0.8888888888888888,1,670014967769,163208779172,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «bigbar кисти художественные / набор кистей, нейлон, круглые, 6 шт.: №2,…» ↔ «набор кистей для рисования 6 шт calligrata, нейлон»."
